DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.250610252,0.40981828,0.31787361,1.968538107,2.791429346,0.225657716,0.205858421,2.090859778,0.179549769,1.392188771,0.282072145,0.305668565,0.294548413,0.275291565,0.756712775,0.67453214,1.400054245,1.036343911,0.388934093,0.630593979,0.252780038,0.404936263,0.180363439,0.973962571,1.555465148,0.835909954,0.236506645,0.242744779,0.544073773,0.197721725,0.427990236,1.697043667,0.789802007,0.532139951,0.657716301,0.867100624,0.861404936,0.498508272,0.726064551,0.393273664,0.462435584,0.583943586,0.587740711,0.200496201,0.838579625,0.161730501,1.434020778,0.284695302,0.200806327,1.11738254,0.947743836,0.322995813,0.222825244,0.146224221,0.175376027,0.188091177,0.406574663,0.172584897,0.197394945,0.150410916,0.554039386,0.291518065,1.529384401,2.035044193,0.208559467,1.417584122,0.724298341,0.244999225,0.1579142423471741,0.1347617489937106,0.146224221,0.153512172,0.375717165,0.1696092262433333,0.1831345384551724,0.371375407,0.765855171,0,1,1,5
0.318447798,0.509701263,0.290575916,2.314752079,3.041114875,0.229134586,0.175854635,2.881429011,0.206036341,1.088389282,0.305820758,0.299661226,0.281490607,0.277024946,0.850015399,0.570834617,1.367570065,1.271943332,0.431783184,0.651062519,0.259778257,0.342931937,0.180628272,1.041884817,2.218509393,1.073452418,0.238989837,0.279642747,0.728364644,0.170773021,0.394825993,2.175238682,0.967508469,0.400677549,0.334154604,0.645826917,0.524946104,0.295811518,0.563751155,0.285802279,0.251000924,0.365722205,0.561749307,0.21898468,0.90537699,0.163913087,2.49714629,0.322118754,0.66286172,0.801542005,0.549514369,0.180234305,0.178632222,0.127866226,0.163812957,0.196455392,0.402022629,0.127365575,0.215580254,0.135676379,0.564033243,0.341544007,1.410533694,2.482727546,0.156403324,1.196054871,0.881045359,0.236307199,0.172424151,0.1347617489937106,0.127866226,0.127265445,0.405126665,0.307199359,0.192350055,0.269950936,1.340742966,0,0,1,7
0.945885309,1.29875258,0.445840438,2.937987975,5.585748901,0.216010051,0.193574441,2.247509647,0.263214574,2.270663197,1.208651171,0.317060038,0.386879655,0.307547339,1.096562865,0.657183882,2.020909988,2.070537557,0.456250561,0.897693619,0.784348919,0.392623171,0.212240869,2.074665709,3.949295522,1.760387687,0.28771426,0.355110832,0.946154536,0.186125819,0.543121242,3.157139011,0.382751503,0.468545275,0.354931347,0.863053038,0.658260792,0.470340124,0.62065871,0.426635556,0.354392892,0.549403213,0.237996949,0.211153167,1.105374716,0.196921524,1.218168055,0.330406258,0.561645218,1.256421903,0.107645723,0.153166793,0.188644966,0.116326016,0.159677012,0.21791572,0.202119606,0.110976533,0.223618471,0.132879132,0.480040373,0.278627303,1.8444108,2.178400202,0.122684835,1.011960636,0.912944739,0.192026243,0.114610144,0.099772899,0.116326016,0.108705526,0.511481201,0.095786021,0.129649256,0.122583901,1.940550088,0,1,0,4
0.265762171,0.398244214,0.295291301,1.913008779,2.715349827,0.253790902,0.198723065,2.067039106,0.193136472,1.209630221,0.265762171,0.294227188,0.313913275,0.288906624,0.750997606,0.651503059,1.287576483,0.870444267,0.383080607,0.581005587,0.219739292,0.350625166,0.178504922,0.948124501,1.49933493,0.804735302,0.214950785,0.258047353,0.508645916,0.163341314,0.419260442,1.673051343,0.758446395,0.529396116,0.592178771,0.823357276,0.691407289,0.45198191,0.625432296,0.376163873,0.441872839,0.501463155,0.52434158,0.15547422,0.736791852,0.154201146,1.408975175,0.253023552,0.287078294,1.072565245,0.900063654,0.234563972,0.183004456,0.135264163,0.172183323,0.202100573,0.419478039,0.142106938,0.187141948,0.128898791,0.530076384,0.296944621,1.569541693,1.974856779,0.20050923,1.214672183,0.718491407,0.221037556,0.1579142423471741,0.1347617489937106,0.135264163,0.159293444,0.396562699,0.1696092262433333,0.1831345384551724,0.382081477,0.802673456,0,1,1,5
0.67364921,0.91837074,0.454197839,3.337822111,7.031753948,0.234746467,0.196342477,3.079467997,0.230091438,2.392186201,1.026101413,0.380216126,0.373732336,0.297090607,1.24472153,0.895428096,2.375228595,2.022277639,0.44472153,1.036575229,0.62560266,0.478969244,0.204488778,2.006982544,4.391687448,1.716541978,0.295428096,0.349792186,0.885453034,0.175561097,0.481961762,3.132169576,0.377057357,0.527514547,0.398171239,0.98886118,0.836575229,0.614962594,0.772901081,0.595677473,0.453699086,0.632585204,0.238736492,0.238427435,1.15132351,0.153866215,0.686856174,0.295279697,0.328921633,1.479462772,0.098252706,0.181249185,0.186464989,0.108684313,0.127200417,0.146694484,0.176033381,0.129808319,0.257856305,0.145064546,0.360542444,0.227800235,1.540813665,1.808058417,0.126222454,0.91915504,0.667362107,0.193767114,0.130069109,0.123158169,0.108684313,0.135350111,0.436041205,0.110575042,0.159799192,0.152431869,1.27793715,1,0,0,2
0.289354924,0.439076188,0.338731086,2.05256172,2.884788957,0.290947704,0.215290682,3.626227767,0.216617998,1.330501726,0.343243961,0.346960446,0.320679586,0.366870188,0.789487656,0.676931245,1.355189806,1.212370587,0.468277144,0.71595434,0.350146005,0.398725776,0.213166976,0.950092912,2.056543669,1.071144147,0.309795593,0.310591983,0.655694186,0.215290682,0.318024954,1.643217414,0.69046987,0.448101938,0.466684364,0.784974781,0.677196708,0.319086806,0.544465092,0.33660738,0.294398726,0.340323865,0.328112556,0.167123824,0.866575235,0.153996865,1.663009404,0.292515674,0.298197492,0.839733542,0.109326019,0.163205329,0.197688088,0.130681818,0.16653605,0.169083072,0.188283699,0.106583072,0.198275862,0.092280564,0.711990596,0.289184953,1.818573668,2.378722571,0.192202194,1.338753918,0.942985893,0.235305643,0.1579142423471741,0.1347617489937106,0.130681818,0.190830721,0.529584639,0.1696092262433333,0.33718652,0.2054395747469136,1.340517241,1,1,1,1
0.398137885,0.491465307,0.301928619,1.88805143,3.28286411,0.174684106,0.158501441,1.527155841,0.147639104,1.585901131,0.566614941,0.228774108,0.244735092,0.196408779,0.740412325,0.489691864,1.26291288,1.154511195,0.328530259,0.567501663,0.312347595,0.303258701,0.135890047,0.984260696,2.041675903,0.998669918,0.193748614,0.220128575,0.444690756,0.16448681,0.303923742,1.638882731,0.273110175,0.422079362,0.377521614,0.725559743,0.614941255,0.417645755,0.546885391,0.459543339,0.356240301,0.509864775,0.22367546,0.173668368,0.864939144,0.161889805,0.648606203,0.233477294,0.320115168,0.949613925,0.077345897,0.182567727,0.166208611,0.093705012,0.120272216,0.125768878,0.159141474,0.14422196,0.194738909,0.122104437,0.374034812,0.241460542,1.234131658,1.654495485,0.16974218,1.048684727,0.64847533,0.194738909,0.177463683,0.148017275,0.093705012,0.179426777,0.363564978,0.122758801,0.192383196,0.17824892,1.069362649,1,0,0,2
0.238418933,0.465760322,0.303121853,2.551863041,4.049093656,0.313444109,0.250503525,3.301359517,0.237411883,1.396022155,0.331822759,0.36203424,0.289778449,0.320996979,0.860271903,0.79959718,1.697633434,1.231117825,0.437814703,0.850704935,0.315458207,0.451158107,0.205438066,1.117321249,2.367824773,1.095417925,0.270392749,0.298338369,0.780715005,0.21878147,0.344914401,2.195115811,0.865810675,0.481873112,0.429506546,0.791037261,0.583333333,0.351208459,0.597935549,0.289274924,0.295820745,0.356243706,0.337613293,0.181242512,0.85264419,0.161047407,1.495464659,0.302584289,0.280164299,1.359062126,0.060585316,0.170289235,0.161903132,0.139996577,0.172000685,0.208625706,0.161389697,0.10833476,0.208796851,0.128872155,0.604141708,0.304809173,1.719322266,2.537395174,0.186548006,1.429573849,0.856238234,0.231045696,0.153517029,0.150949855,0.139996577,0.125791545,0.519767243,0.141536882,0.206571966,0.231901421,1.42683553,1,0,1,3
0.326640695,0.509439616,0.323943662,2.271501349,2.823793827,0.284087504,0.228049146,2.556188193,0.252322445,1.515732694,0.441414444,0.341923884,0.279892119,0.341923884,0.798921187,0.690440515,1.500749176,1.141744082,0.463590051,0.851962841,0.415043452,0.454000599,0.227749476,1.103685945,2.069523524,1.064129458,0.277794426,0.303865748,0.697932274,0.232244531,0.351513335,2.001798022,0.973329338,0.47947258,0.437219059,0.783038657,0.671860953,0.345519928,0.633802817,0.302367396,0.307761462,0.369493557,0.358405754,0.14201304,0.898329258,0.162591687,1.319478403,0.296862266,0.270171149,1.081499593,0.063569682,0.170537897,0.15403423,0.131621842,0.163610432,0.186634067,0.189079055,0.123879381,0.189894051,0.116544417,0.680725346,0.303178484,1.697840261,2.399755501,0.171556642,1.321312143,1.0,0.31601467,0.1579142423471741,0.1347617489937106,0.131621842,0.190301548,0.469437653,0.197840261,0.1831345384551724,0.2054395747469136,1.297473513,1,0,1,3
0.387123198,0.557830931,0.326507208,2.542267366,4.236730013,0.237876802,0.201015727,3.117300131,0.20904325,1.36189384,0.450524246,0.368774574,0.28112713,0.297346003,0.935124509,0.846821756,1.747870249,1.238368283,0.404325033,0.798820446,0.343053735,0.388761468,0.186107471,1.249017038,2.55078637,1.18774574,0.25655308,0.279980341,0.765235911,0.168905636,0.392201835,2.402359109,1.043250328,0.465923984,0.445445609,0.846985583,0.559305374,0.365825688,0.620576671,0.28931848,0.301277851,0.377129751,0.3258519,0.188813886,1.02632594,0.149083896,1.318514947,0.291513983,0.326036644,1.43539055,0.095660559,0.148216008,0.194792671,0.142815815,0.164030858,0.205785921,0.208293153,0.120057859,0.214754098,0.125458052,0.574541948,0.290260366,1.475699132,2.448023144,0.172999036,1.323143684,0.869141755,0.223047252,0.1579142423471741,0.1347617489937106,0.142815815,0.110318226,0.492960463,0.145226615,0.1831345384551724,0.2054395747469136,1.149662488,1,0,1,3
0.439808345,0.604711519,0.24376123,1.793970852,2.506687962,0.178279098,0.145338391,1.889598722,0.176681972,1.187861849,0.47215013,0.22519465,0.271111998,0.206029148,0.655619884,0.420642843,1.124575764,1.70992214,0.398482731,0.55559992,0.332800958,0.304451986,0.176482332,0.962267918,1.551407467,1.053304053,0.200039928,0.202235975,0.526851667,0.142343781,0.378518666,1.489718507,0.278498702,0.352166101,0.339988022,0.332601318,0.211818726,0.325214614,0.29327211,0.304851268,0.259932122,0.384707526,0.436614095,0.163821503,0.720874513,0.144654088,2.088050314,0.228661276,0.476639712,0.538933813,0.365828092,0.162473795,0.143456125,0.089098532,0.126984127,0.158730159,0.188080264,0.116951183,0.196615753,0.09179395,0.452979934,0.281221923,1.111111111,1.641359689,0.144803833,1.025007487,0.718179096,0.217580114,0.161725067,0.132225217,0.089098532,0.126984127,0.329439952,0.179095538,0.193620845,0.206498952,1.114705001,0,0,0,6
0.344949272,0.574180268,0.350977797,2.41493898,4.38391413,0.240111748,0.181590943,2.959123658,0.206734304,1.350242611,0.419791207,0.310836642,0.378620791,0.286428466,0.845169828,0.58667843,1.682105573,2.271283635,0.520658727,0.695338921,0.322011469,0.360682253,0.178356124,1.25628584,3.029554477,1.40229378,0.258638436,0.293633289,0.761211587,0.179238347,0.387884135,2.219085429,0.344949272,0.475518306,0.39655933,0.731510072,0.590501397,0.408763417,0.609616233,0.433759741,0.346419644,0.436700485,0.505072783,0.170865781,0.896091006,0.164757978,2.062910368,0.319896167,0.399526645,1.78111162,0.298900596,0.150862727,0.196976638,0.121545274,0.160177126,0.150328294,0.198579936,0.124293785,0.187356848,0.102992823,0.488395175,0.323255459,1.51610933,2.071919377,0.160100779,1.13963964,0.820506948,0.213696748,0.149564819,0.138112689,0.121545274,0.125973431,0.486410139,0.204993129,0.176668194,0.187356848,1.733852497,1,0,0,2
0.30711911,0.522412014,0.342428064,2.731055829,4.530436776,0.222629829,0.176659406,3.495242462,0.240972143,1.259543735,0.365699874,0.308036226,0.298979709,0.306545913,1.002522068,0.829989682,1.831021438,1.222859108,0.433566434,0.860483779,0.25415568,0.358936146,0.157743895,1.769230769,3.143528603,1.118307922,0.248423707,0.30287745,0.745385762,0.159348848,0.375329588,2.700676373,0.900836868,0.45122091,0.449501318,0.78172647,0.524590164,0.380259085,0.588444343,0.29875043,0.291872062,0.394245099,0.289235355,0.192229708,1.121067434,0.145594872,1.250833933,0.295899012,0.372686245,0.909346589,0.122310158,0.140166133,0.202106089,0.134933612,0.158937798,0.217672837,0.178428936,0.107332069,0.211982471,0.12394532,0.662633266,0.288769704,1.580417293,2.315847995,0.169991497,1.288377265,0.816534764,0.231539015,0.147557067,0.129504873,0.134933612,0.128392962,0.574661521,0.13853097,0.174177513,0.198639545,1.302701289,1,0,1,3
0.383423181,0.58378257,0.324573226,2.467654987,4.320530099,0.250449236,0.204402516,2.618598383,0.206199461,1.343216532,0.619721473,0.325696316,0.311769991,0.272012579,0.905211141,0.676774483,1.663072776,1.335804133,0.404537287,0.751347709,0.388814016,0.437556155,0.188230009,1.242587601,2.919811321,1.26819407,0.279649596,0.276055705,0.782120395,0.189577718,0.426100629,2.037511231,0.347484277,0.5024708,0.39442947,0.784591195,0.624663073,0.347484277,0.680143756,0.442722372,0.372192273,0.406334232,0.17228212,0.194770897,0.826752938,0.16585237,0.894361548,0.315858973,0.548395616,1.650864915,0.080021128,0.162551169,0.184867292,0.122540605,0.165984418,0.172322725,0.204014261,0.122936749,0.203089925,0.090717021,0.564769576,0.306087416,1.434174039,2.397068533,0.149214314,1.413706589,0.987587482,0.248646507,0.1579142423471741,0.160966592,0.122540605,0.1310530394368159,0.50033012,0.152119371,0.205070646,0.2054395747469136,1.739865311,1,1,0,0
0.257297297,0.414594595,0.308648649,1.923243243,2.813243243,0.275945946,0.224594595,4.263243243,0.234594595,1.207297297,0.407567568,0.373243243,0.292432432,0.393243243,0.753513514,0.862432432,1.373513514,1.105405405,0.453783784,0.628648649,0.326216216,0.397297297,0.251621622,0.893783784,1.812162162,0.953243243,0.253513514,0.286486486,0.597027027,0.220810811,0.350540541,1.685135135,0.728108108,0.451621622,0.484324324,0.815135135,0.608108108,0.351891892,0.640810811,0.350540541,0.363783784,0.417027027,0.442162162,0.135174723,0.844528144,0.156099602,1.863988282,0.239589872,0.320778406,1.067378113,0.32517263,0.235823394,0.183929692,0.127432517,0.153170119,0.177861477,0.255911279,0.119271814,0.169700774,0.087675246,0.624189161,0.285624608,1.479807491,2.23121992,0.174931994,1.617283951,0.803306131,0.199623352,0.1579142423471741,0.1347617489937106,0.127432517,0.150449885,0.439213225,0.25737602,0.191044151,0.2054395747469136,1.103787403,1,1,1,1
0.489683166,0.786221671,0.318074191,2.300710339,5.008343669,0.244559702,0.170932461,5.250761078,0.199458789,1.502424174,0.532303529,0.352801894,0.300484835,0.294734468,0.858157628,0.990190551,1.782613598,1.296876762,0.403991431,0.877325516,0.370052994,0.349081069,0.14026384,1.513248393,3.386514827,1.331040704,0.235426767,0.332168226,0.659713609,0.139925583,0.427443906,2.357424738,0.634457098,0.501522156,0.47209381,1.105310633,0.644379299,0.417747209,0.62566242,0.334874281,0.32100575,0.504566467,0.378509415,0.187435446,1.300625797,0.128744152,1.644571359,0.267148672,0.393219515,1.649188894,0.139680418,0.12837961,0.192964336,0.147457318,0.160277052,0.226806003,0.22686676,0.100309861,0.231909594,0.134941369,0.531016465,0.298013245,1.853089495,2.166170484,0.175527067,1.398626891,0.913968042,0.271826964,0.126921441,0.132632602,0.147457318,0.130323835,0.448629929,0.127468254,0.178382648,0.151831825,0.943131417,0,1,1,5
0.629817678,0.807523656,0.321024694,2.15531964,3.016385876,0.273713363,0.198246019,4.984537272,0.212785599,1.442418648,0.799907685,0.32056312,0.388183706,0.270713132,0.767366721,0.584121856,1.387491345,2.493884145,0.586198938,0.525732749,0.581583199,0.34202631,0.191783983,0.920840065,1.712208631,1.311331641,0.269097623,0.267482114,0.70159243,0.180475421,0.476344334,1.796676667,0.337641357,0.477267482,0.425801985,0.702054004,0.634433418,0.33279483,0.588506808,0.357950612,0.311100854,0.461112393,1.04823448,0.176908532,0.870007091,0.155991491,3.091585913,0.309974001,0.616875443,1.007799575,0.294256677,0.170172536,0.16981801,0.106357835,0.137556133,0.204207043,0.240250532,0.120302529,0.23339636,0.137792484,0.477428504,0.272039707,1.475419523,2.122429686,0.138737887,1.169108958,0.939139683,0.232805483,0.192744032,0.137792484,0.106357835,0.123965965,0.453202553,0.211297566,0.210824864,0.236705271,1.487827937,0,1,0,4
0.523578223,0.701477434,0.335357215,2.283748229,3.163124874,0.262092694,0.1969237,3.073669298,0.207447885,1.538959725,0.728799838,0.317749443,0.368346489,0.301153613,0.831208257,0.583889901,1.406800243,2.17243473,0.537947784,0.579032584,0.569925116,0.364703501,0.195304594,0.942319369,2.094110504,1.39708561,0.272819267,0.272819267,0.716251771,0.182554139,0.376846792,1.862780814,0.303987047,0.418943534,0.369763206,0.722121028,0.554746003,0.320785266,0.535316738,0.356203198,0.2825339,0.341226472,0.637522769,0.172563261,0.874531396,0.162956888,2.446813496,0.29475164,0.589034677,1.265581068,0.227975633,0.146438613,0.150656045,0.101804124,0.142924086,0.192478913,0.203608247,0.116096532,0.212628866,0.10262418,0.463448922,0.290885661,1.524601687,2.161199625,0.128045923,1.17373477,0.986527648,0.262535145,0.17900656,0.128397376,0.101804124,0.155810684,0.442361762,0.181818182,0.172446111,0.2054395747469136,1.579311153,1,1,0,0
0.573991828,0.93311423,0.376709895,2.629863208,4.490939776,0.203855036,0.161662818,2.952034109,0.24054006,1.630484988,0.715047078,0.311156511,0.335672411,0.271629064,0.864718422,0.725528513,1.806448748,2.081097886,0.409664239,0.749422633,0.419257417,0.314620714,0.159086872,1.815420146,3.604992006,1.460561379,0.246224907,0.318706697,0.853082253,0.151714336,0.546278202,2.598330076,0.346953278,0.417925031,0.314176586,0.737964114,0.562977438,0.370136792,0.528424232,0.362497779,0.264523006,0.437644342,0.214336472,0.262144769,1.230423145,0.196366536,2.369041517,0.368699812,0.686998121,1.998519278,0.351728458,0.158152514,0.219887237,0.118685574,0.179793838,0.155646677,0.276667236,0.127399055,0.231106555,0.133208041,0.503901133,0.340224386,1.644626687,2.462554815,0.156216185,1.376217324,0.991571274,0.23543482,0.143516146,0.112022325,0.118685574,0.119425935,0.601742696,0.192038271,0.145053819,0.177117148,1.788826243,0,0,0,6
0.379923087,0.581753083,0.33722318,2.640763824,5.117093224,0.245060337,0.192016974,3.359899218,0.213632144,1.516907572,0.455907705,0.339875348,0.285373293,0.297440658,0.981434823,0.935287097,1.974141361,1.327277549,0.413340406,0.842328604,0.318790611,0.386686116,0.179286567,1.43296645,2.91088715,1.236042965,0.251027715,0.299297175,0.793396101,0.166953985,0.39384697,2.702426734,1.075852009,0.48375547,0.439464262,0.875215489,0.555629227,0.388277417,0.60031826,0.315210184,0.307651505,0.4037926,0.346505768,0.205799675,1.102086107,0.153277112,1.354046457,0.290279627,0.357819204,1.720594763,0.102086107,0.15201953,0.209054594,0.146101494,0.15638408,0.212605415,0.20002959,0.109927504,0.213197219,0.140405385,0.543127682,0.287098683,1.50503033,2.459683385,0.167554372,1.395398728,0.863293387,0.225625092,0.1579142423471741,0.1347617489937106,0.146101494,0.113848202,0.493046309,0.121171771,0.1831345384551724,0.2054395747469136,1.041056369,1,0,1,3
0.318265952,0.613151486,0.345640526,2.153044325,3.378373113,0.220555285,0.181198246,3.476863127,0.261568436,1.008865075,0.297028738,0.287871408,0.29020945,0.276278617,0.750414028,0.643253775,1.349537263,1.428738432,0.475207014,0.80857282,0.227861666,0.338236727,0.161714564,1.493326839,2.528300049,1.095275207,0.227861666,0.31290794,0.694885533,0.157720409,0.461178763,2.435460302,1.610521189,0.448124696,0.407793473,0.664003897,0.519240136,0.334924501,0.561714564,0.31962981,0.274135412,0.424159766,0.51105699,0.208792426,0.95421073,0.157687836,2.192569625,0.312551907,0.737223852,1.003654283,0.372072421,0.155694591,0.183267815,0.119483971,0.158130779,0.189136814,0.280770721,0.112673717,0.208792426,0.149493384,0.54830851,0.315873983,1.562261226,2.157521732,0.13415647,1.110791208,0.883118321,0.284148165,0.152538619,0.113338132,0.119483971,0.115220641,0.377941421,0.201207021,0.161065279,0.201373124,1.213941642,0,0,1,7
